Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
872;-23.00373;-46.840441;770.3;553.75;-113.5;-99.51
873;-23.003699;-46.840603;761.6;570.64;-111.5;-99.9
874;-23.003695;-46.840602;762.1;570.68;-113.5;-99.91
875;-23.003695;-46.840603;762.3;570.77;-113.5;-99.91
876;-23.003693;-46.840601;762.6;570.65;-112.5;-99.9
877;-23.003692;-46.8406;762.8;570.59;-113.0;-99.9
878;-23.003692;-46.8406;763.0;570.59;-115.0;-99.9
879;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
880;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
881;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
882;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
883;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
884;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
885;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
886;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
887;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
888;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
889;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
890;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
891;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
892;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
893;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
894;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
895;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
896;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
897;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
898;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
899;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
900;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
901;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
902;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
903;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
904;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
905;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
906;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
907;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
908;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
909;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
910;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
911;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
912;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
913;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
914;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
915;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
916;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
917;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
918;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
919;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
920;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
921;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
922;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
923;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
924;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
925;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
926;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
927;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
928;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
929;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
930;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
931;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
932;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
933;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
934;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
935;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
936;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
937;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
938;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
939;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
940;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
941;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
942;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
943;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
944;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
945;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
946;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
947;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
948;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
949;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
950;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
951;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
952;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
953;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
954;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
955;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
956;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
957;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
958;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
959;-23.003688;-46.8406;763.6;570.73;-111.0;-99.91
