Time stamp;Medida;Luminosidade
27/06/2026 11:07:32;822;636
27/06/2026 11:07:34;823;650
27/06/2026 11:07:36;824;653
27/06/2026 11:07:38;825;633
27/06/2026 11:07:40;826;634
27/06/2026 11:07:42;827;630
27/06/2026 11:07:44;828;633
27/06/2026 11:07:46;829;631
27/06/2026 11:07:48;830;630
27/06/2026 11:07:50;831;632
27/06/2026 11:07:52;832;631
27/06/2026 11:07:56;833;631
27/06/2026 11:07:58;834;630
27/06/2026 11:08:00;835;629
27/06/2026 11:08:02;836;629
27/06/2026 11:08:04;837;631
27/06/2026 11:08:06;838;630
27/06/2026 11:08:08;839;629
27/06/2026 11:08:10;840;630
27/06/2026 11:08:12;841;630
27/06/2026 11:08:14;842;629
27/06/2026 11:08:16;843;628
27/06/2026 11:08:21;844;628
27/06/2026 11:08:23;845;628
27/06/2026 11:08:25;846;654
27/06/2026 11:08:27;847;628
27/06/2026 11:08:29;848;626
27/06/2026 11:08:31;849;627
27/06/2026 11:08:33;850;628
27/06/2026 11:08:35;851;629
27/06/2026 11:08:37;852;628
27/06/2026 11:08:39;853;645
27/06/2026 11:08:41;854;651
27/06/2026 11:08:43;855;643
27/06/2026 11:08:45;856;651
27/06/2026 11:08:47;857;639
27/06/2026 11:08:49;858;626
27/06/2026 11:08:51;859;639
27/06/2026 11:08:53;860;628
27/06/2026 11:08:55;861;625
27/06/2026 11:08:57;862;625
27/06/2026 11:08:59;863;624
27/06/2026 11:09:01;864;625
27/06/2026 11:09:03;865;625
27/06/2026 11:09:05;866;625
27/06/2026 11:09:07;867;626
27/06/2026 11:09:09;868;624
27/06/2026 11:09:11;869;623
27/06/2026 11:09:13;870;623
27/06/2026 11:09:15;871;623
27/06/2026 11:09:17;872;624
27/06/2026 11:09:19;873;624
27/06/2026 11:09:21;874;623
27/06/2026 11:09:23;875;622
27/06/2026 11:09:25;876;623
27/06/2026 11:09:27;877;623
27/06/2026 11:09:29;878;623
27/06/2026 11:09:31;879;623
27/06/2026 11:09:33;880;623
27/06/2026 11:09:37;881;623
27/06/2026 11:09:39;882;619
27/06/2026 11:09:41;883;619
27/06/2026 11:09:43;884;619
27/06/2026 11:09:45;885;619
27/06/2026 11:09:47;886;617
27/06/2026 11:09:49;887;618
27/06/2026 11:09:53;888;618
27/06/2026 11:09:55;889;617
27/06/2026 11:09:57;890;615
27/06/2026 11:10:00;891;616
27/06/2026 11:10:02;892;617
27/06/2026 11:10:04;893;616
27/06/2026 11:10:06;894;613
27/06/2026 11:10:08;895;614
27/06/2026 11:10:10;896;612
27/06/2026 11:10:12;897;621
27/06/2026 11:10:14;898;631
27/06/2026 11:10:16;899;609
27/06/2026 11:10:18;900;611
27/06/2026 11:10:20;901;611
27/06/2026 11:10:22;902;611
27/06/2026 11:10:24;903;610
27/06/2026 11:10:26;904;608
27/06/2026 11:10:28;905;607
27/06/2026 11:10:30;906;607
27/06/2026 11:10:32;907;607
27/06/2026 11:10:34;908;606
27/06/2026 11:10:36;909;604
27/06/2026 11:10:38;910;605
27/06/2026 11:10:40;911;605
27/06/2026 11:10:42;912;604
27/06/2026 11:10:44;913;603
27/06/2026 11:10:47;914;605
27/06/2026 11:10:49;915;601
27/06/2026 11:10:51;916;602
27/06/2026 11:10:53;917;601
27/06/2026 11:10:55;918;601
27/06/2026 11:10:57;919;602
27/06/2026 11:10:59;920;600
27/06/2026 11:11:01;921;601
27/06/2026 11:11:03;922;599
27/06/2026 11:11:07;923;599
27/06/2026 11:11:09;924;597
27/06/2026 11:11:13;925;597
27/06/2026 11:11:15;926;594
27/06/2026 11:11:17;927;594
27/06/2026 11:11:19;928;593
27/06/2026 11:11:21;929;592
27/06/2026 11:11:23;930;592
27/06/2026 11:11:27;931;592
27/06/2026 11:11:30;932;592
27/06/2026 11:11:34;933;592
27/06/2026 11:11:36;934;592
27/06/2026 11:11:40;935;592
27/06/2026 11:11:42;936;589
27/06/2026 11:11:44;937;589
27/06/2026 11:11:46;938;590
27/06/2026 11:11:48;939;588
27/06/2026 11:11:50;940;587
27/06/2026 11:11:52;941;589
27/06/2026 11:11:54;942;588
27/06/2026 11:11:56;943;586
27/06/2026 11:11:58;944;586
27/06/2026 11:12:00;945;604
27/06/2026 11:12:02;946;607
27/06/2026 11:12:04;947;604
27/06/2026 11:12:06;948;605
27/06/2026 11:12:08;949;589
27/06/2026 11:12:10;950;582
27/06/2026 11:12:12;951;580
27/06/2026 11:12:14;952;580
27/06/2026 11:12:16;953;579
27/06/2026 11:12:18;954;579
27/06/2026 11:12:20;955;580
27/06/2026 11:12:22;956;578
27/06/2026 11:12:24;957;577
27/06/2026 11:12:26;958;576
27/06/2026 11:12:28;959;576
27/06/2026 11:12:30;960;575
27/06/2026 11:12:32;961;576
27/06/2026 11:12:34;962;577
27/06/2026 11:12:38;963;577
27/06/2026 11:12:40;964;574
27/06/2026 11:12:44;965;574
27/06/2026 11:12:46;966;573
27/06/2026 11:12:50;967;573
27/06/2026 11:12:52;968;571
27/06/2026 11:12:54;969;575
27/06/2026 11:12:56;970;569
27/06/2026 11:12:58;971;568
27/06/2026 11:13:00;972;569
27/06/2026 11:13:02;973;566
27/06/2026 11:13:04;974;567
27/06/2026 11:13:06;975;567
27/06/2026 11:13:08;976;565
27/06/2026 11:13:10;977;564
27/06/2026 11:13:15;978;564
27/06/2026 11:13:17;979;563
27/06/2026 11:13:21;980;563
27/06/2026 11:13:23;981;560
27/06/2026 11:13:25;982;560
27/06/2026 11:13:27;983;561
27/06/2026 11:13:29;984;560
27/06/2026 11:13:31;985;561
27/06/2026 11:13:33;986;560
27/06/2026 11:13:35;987;560
27/06/2026 11:13:37;988;573
27/06/2026 11:13:39;989;559
27/06/2026 11:13:41;990;561
27/06/2026 11:13:43;991;578
27/06/2026 11:13:45;992;558
27/06/2026 11:13:47;993;576
27/06/2026 11:13:49;994;578
27/06/2026 11:13:51;995;576
27/06/2026 11:13:53;996;576
27/06/2026 11:13:55;997;559
27/06/2026 11:13:57;998;576
27/06/2026 11:13:59;999;557
27/06/2026 11:14:01;1000;554
