322;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
323;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
324;-66.50;-66.50;20.0;86.50;86.50;48.57;63.00;63.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
325;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
326;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
327;-66.50;-67.50;20.0;86.50;87.50;48.57;63.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
328;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
329;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
330;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
331;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
332;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
333;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
334;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
335;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
336;-67.50;-67.50;20.0;87.50;87.50;48.57;62.00;62.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
337;-68.50;-68.50;20.0;88.50;88.50;48.57;61.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
338;-67.50;-68.50;20.0;87.50;88.50;48.57;62.00;61.00;1258.2;-129.5;2.00;3.50;5.00;10.0;30.0;Regiao1 n=2.0 d<=10m;EXCELENTE
