336;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
337;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
338;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
339;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
340;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
341;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
342;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
343;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
344;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
345;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
346;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
347;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
348;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
349;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
350;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
351;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
352;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
353;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
354;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
355;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
356;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
357;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
358;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
359;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
360;-65.50;-66.50;20.0;85.50;86.50;103.57;85.57;64.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
